Id Externo;LOGIN;VENDEDOR;ZONA; CUSTOMER;METODO DE PAGO;ARTICULO;CANTIDAD;Clase;Ubicación;Subsidiaria;Precio Cliente;Direccion;a quien cae la venta;nota ;id direccion de envio 
PROV001;40853;40853;1123;76267;1;6468;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;14433;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;36090;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9566;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9568;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9609;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7620;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7630;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7636;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;44277;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;39286;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;40292;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;39287;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;15069;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;44565;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7094;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7095;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7101;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;132984;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7096;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;14083;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;15017;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7097;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7099;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;132983;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;27522;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;10317;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;132994;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7247;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;14400;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;20129;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;32526;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;32523;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9481;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9482;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9649;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;6334;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9650;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7292;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;26847;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;43629;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9491;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7354;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9513;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9504;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;11798;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;64432;12;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7457;12;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;116931;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7445;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9541;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7487;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12130;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12132;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;135229;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7720;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7980;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7872;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;26752;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;7933;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;28372;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9549;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8080;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8056;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8123;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8117;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8247;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;22438;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8289;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12215;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12205;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12216;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12217;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12218;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;123603;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;26553;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;60836;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;60838;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12416;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;14218;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12322;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;33044;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;21516;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;38985;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;35945;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;124512;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;22536;12;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;22291;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;25325;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;25252;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;25533;6;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;20329;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;22329;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8332;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8349;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8335;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8344;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;89973;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12994;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12854;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;12816;4;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8379;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8385;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;3446;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;5060;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;6401;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;6402;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8248;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8260;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8262;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8382;1;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8524;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8530;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;8691;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;9981;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;10479;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;10485;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;13200;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;13207;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;13216;2;794;11;6;115;127849;40853;;127849
PROV001;40853;40853;1123;76267;1;22418;2;794;11;6;115;127849;40853;;127849
