Id Externo;LOGIN;VENDEDOR;ZONA; CUSTOMER;METODO DE PAGO;ARTICULO;CANTIDAD;Clase;Ubicación;Subsidiaria;Precio Cliente;Direccion;a quien cae la venta;nota ;id direccion de envio 
MCO 9778;60441;60441;1348;26851;2;35990;7;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;2797;8;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;7052;3;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;38987;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;38988;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;2804;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10858;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;11374;3;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10019;2;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10015;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;8931;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10024;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;27715;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;17106;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;9687;2;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;9703;6;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;9741;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;9717;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;11205;2;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;11196;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;21401;3;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;4701;3;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;8501;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;6785;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;796;2;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;893;5;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;37172;6;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10340;3;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;12336;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;12325;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;18527;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;18528;2;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;129585;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;130224;2;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10605;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10597;3;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;26531;4;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10056;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;10104;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;9729;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9778;60441;60441;1348;26851;2;9708;1;775;11;6;143;29121;60441;MCO 9778;29121
MCO 9779;60441;60441;1348;26851;2;9720;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;9723;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;27059;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;12321;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;12322;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;12216;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;3186;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10855;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;12694;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;25930;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;106923;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;9210;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4661;3;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4657;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4676;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4677;3;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4289;6;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7016;12;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;6994;12;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7590;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;32653;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;9528;3;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7095;24;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7096;24;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;15017;36;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7097;12;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;21748;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10036;3;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;1790;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7620;3;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;7619;10;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;11319;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;21496;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;8106;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;3639;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4863;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;25290;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;11642;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;9526;3;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;4437;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;5948;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;8924;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10944;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10851;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10071;2;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;26576;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;26577;6;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10107;4;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9779;60441;60441;1348;26851;2;10059;1;775;11;6;143;29121;60441;MCO 9779;29121
MCO 9780;60441;60441;1348;26851;2;14287;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;2345;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;10108;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;12405;6;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;7627;6;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4941;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;1988;4;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;10967;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;10954;4;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;10965;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;37912;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;45054;5;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4979;6;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;15807;3;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;15520;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;11668;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;11656;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;11650;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;7073;6;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;19528;8;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4957;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4426;4;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;5894;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;44298;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;22097;10;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;8297;3;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;44564;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;9270;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;15126;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4280;3;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;22354;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;9750;6;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;8250;3;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;112108;8;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;7879;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4183;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;44578;10;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4501;4;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;7158;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;4981;3;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;13200;6;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;13208;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;13212;2;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;11369;4;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;13204;5;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;8379;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9780;60441;60441;1348;26851;2;10473;1;775;11;6;143;29121;60441;MCO 9780;29121
MCO 9781;60441;60441;1348;26851;2;10476;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10480;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10436;2;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;2792;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;1420;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;34500;12;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;106901;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;2802;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;7034;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;7064;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;7041;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9519;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9505;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9527;7;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10539;4;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10499;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;26661;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10520;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9756;4;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;7289;2;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;11314;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;4579;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;12130;4;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10317;6;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;12139;12;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;12133;5;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;13349;9;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;13346;7;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;27057;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;12423;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;8371;2;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;6999;2;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;34509;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9264;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;25394;2;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;25395;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;13303;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10941;2;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;13406;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;4391;6;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;4575;4;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9269;12;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;9513;6;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;4198;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;10806;3;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;44106;4;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9781;60441;60441;1348;26851;2;2317;1;775;11;6;143;29121;60441;MCO 9781;29121
MCO 9782;60441;60441;1348;26851;2;4238;6;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;8807;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;8790;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;8795;4;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;26676;12;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;10543;11;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;10544;12;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;34701;12;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;10512;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;9990;1;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;28551;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;23031;12;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;16511;5;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;2088;4;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;86094;1;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;11203;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;10905;2;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;1480;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;1481;2;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;6895;3;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;6985;4;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;9642;4;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;9653;4;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;22428;1;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;9271;1;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;44565;1;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;6341;1;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;8289;2;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9782;60441;60441;1348;26851;2;6945;2;775;11;6;143;29121;60441;MCO 9782;29121
MCO 9783;60441;60441;1348;26851;2;2326;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;2325;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7808;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;9268;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;1832;2;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;44315;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;4556;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;25329;5;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;8524;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;8264;2;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;112106;2;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;10380;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;9648;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;85986;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;10915;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;4228;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;6119;5;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;4384;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;4320;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;2340;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;11584;2;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7023;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7007;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7020;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7009;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;135343;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;2347;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;9456;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;9206;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;4402;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;2318;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;129158;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7608;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;5465;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7736;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;914;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;25190;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;2352;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7618;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7622;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;8159;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7773;1;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;25204;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;5452;3;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;7600;4;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;9755;6;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9783;60441;60441;1348;26851;2;9689;5;775;11;6;143;75358;60441;MCO 9783;75358
MCO 9784;60441;60441;1348;26851;2;34474;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;34475;12;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;12741;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;25823;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;174408;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;174408;4;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;5057;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7588;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7612;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7637;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7629;8;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;43735;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;106909;6;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;4513;1;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;4714;2;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;7604;3;775;11;6;143;75358;60441;MCO 9784;75358
MCO 9784;60441;60441;1348;26851;2;106904;1;775;11;6;143;75358;60441;MCO 9784;75358
